"id","name","value","lat","lng","created_at","updated_at"
"1126","sensor3","0.00","0.85","112.92","2023-11-08 10:42:00",NULL
"1127","sensor3","0.00","0.85","112.92","2023-11-08 11:12:00",NULL
"1128","sensor3","0.00","0.85","112.92","2023-11-08 11:42:00",NULL
"1129","sensor3","0.00","0.85","112.92","2023-11-08 12:12:00",NULL
"1130","sensor3","0.00","0.85","112.92","2023-11-08 12:42:00",NULL
"1131","sensor3","0.00","0.85","112.92","2023-11-08 13:12:00",NULL
"1132","sensor3","0.00","0.85","112.92","2023-11-08 13:42:00",NULL
"1133","sensor3","0.00","0.85","112.92","2023-11-08 14:12:00",NULL
"1134","sensor3","77.00","0.85","112.92","2023-11-08 14:42:00",NULL
"1135","sensor3","78.00","0.85","112.92","2023-11-08 15:12:00",NULL
"1136","sensor3","79.00","0.85","112.92","2023-11-08 15:42:00",NULL
"1137","sensor3","0.00","0.86","112.92","2023-11-09 08:12:00",NULL
"1138","sensor3","0.00","0.86","112.92","2023-11-09 08:42:00",NULL
"1139","sensor3","0.00","0.86","112.92","2023-11-09 09:12:00",NULL
"1140","sensor3","80.00","0.86","112.92","2023-11-09 09:42:00",NULL
"1141","sensor3","80.00","0.86","112.92","2023-11-09 10:12:00",NULL
"1142","sensor3","82.00","0.86","112.92","2023-11-09 10:42:00",NULL
"1143","sensor3","81.00","0.86","112.92","2023-11-09 11:12:00",NULL
"1144","sensor3","0.00","0.86","112.92","2023-11-09 11:42:00",NULL
"1145","sensor3","0.00","0.86","112.92","2023-11-09 12:12:00",NULL
"1146","sensor3","0.00","0.86","112.92","2023-11-09 12:42:00",NULL
"1147","sensor3","0.00","0.86","112.92","2023-11-09 13:12:00",NULL
"1148","sensor3","0.00","0.86","112.92","2023-11-09 13:42:00",NULL
"1149","sensor3","0.00","0.86","112.92","2023-11-09 14:12:00",NULL
"1150","sensor3","0.00","0.86","112.92","2023-11-09 14:42:00",NULL
"1151","sensor3","0.00","0.86","112.92","2023-11-09 15:12:00",NULL
"1152","sensor3","0.00","0.86","112.92","2023-11-09 15:42:00",NULL
